cons_id,mp_app_id,mp_app_rank,mp_app_vote,mp_app_vote_percent,party_id
BKK_7,BKK_7_12,5,1296,1.3006,743
BKK_7,BKK_7_13,15,106,0.10638,777
BKK_7,BKK_7_14,11,264,0.26494,769
BKK_7,BKK_7_15,15,106,0.10638,721
BKK_7,BKK_7_2,8,618,0.6202,762
BKK_7,BKK_7_3,4,2283,2.29111,701
BKK_7,BKK_7_4,12,252,0.2529,729
BKK_7,BKK_7_5,10,288,0.28902,727
BKK_7,BKK_7_6,7,701,0.70349,719
BKK_7,BKK_7_7,1,45050,45.21004,726
BKK_7,BKK_7_8,3,17266,17.32734,705
BKK_7,BKK_7_9,6,1287,1.29157,706
BKK_8,BKK_8_1,10,516,0.47677,729
BKK_8,BKK_8_10,6,2259,2.08726,706
BKK_8,BKK_8_11,8,811,0.74934,709
BKK_8,BKK_8_12,3,18207,16.82282,763
BKK_8,BKK_8_13,14,202,0.18664,721
BKK_8,BKK_8_14,4,8261,7.63296,701
BKK_8,BKK_8_15,15,108,0.09979,761
BKK_8,BKK_8_16,16,91,0.08408,702
BKK_8,BKK_8_17,19,0,0,742
BKK_8,BKK_8_18,18,70,0.06468,765
BKK_8,BKK_8_19,17,87,0.08039,749
BKK_8,BKK_8_2,2,25174,23.26015,705
BKK_8,BKK_8_3,7,896,0.82788,762
BKK_8,BKK_8_4,9,580,0.53591,719
BKK_8,BKK_8_5,1,40011,36.96918,726
BKK_8,BKK_8_6,12,223,0.20605,727
BKK_8,BKK_8_7,5,5431,5.01811,743
BKK_8,BKK_8_8,11,414,0.38253,769
BKK_8,BKK_8_9,13,208,0.19219,738
BKK_9,BKK_9_1,8,1006,0.93325,709
BKK_9,BKK_9_10,1,50132,46.5068,726
BKK_9,BKK_9_11,10,594,0.55105,729
BKK_9,BKK_9_2,2,20573,19.0853,705
BKK_9,BKK_9_3,5,2415,2.24036,706
BKK_9,BKK_9_4,7,2026,1.87949,762
BKK_9,BKK_9_5,6,2372,2.20047,701
BKK_9,BKK_9_6,11,466,0.4323,769
BKK_9,BKK_9_7,3,18866,17.50174,763
BKK_9,BKK_9_8,4,2475,2.29602,743
BKK_9,BKK_9_9,9,996,0.92398,719
BKN_1,BKN_1_1,7,391,0.51664,719
BKN_1,BKN_1_10,10,74,0.09778,742
BKN_1,BKN_1_11,11,0,0,702
BKN_1,BKN_1_2,8,291,0.3845,701
BKN_1,BKN_1_3,6,666,0.88,763
BKN_1,BKN_1_4,1,25295,33.42274,709
BKN_1,BKN_1_5,3,17325,22.89184,726
BKN_1,BKN_1_6,4,2239,2.95843,762
BKN_1,BKN_1_7,2,25007,33.0422,705
BKN_1,BKN_1_8,5,746,0.9857,743
BKN_1,BKN_1_9,9,207,0.27351,769
BKN_2,BKN_2_1,2,18713,24.48032,705
BKN_2,BKN_2_10,1,26541,34.7209,709
BKN_2,BKN_2_11,10,218,0.28519,769
BKN_2,BKN_2_12,12,128,0.16745,742
BKN_2,BKN_2_2,6,773,1.01124,763
BKN_2,BKN_2_3,8,438,0.57299,739
BKN_2,BKN_2_4,3,16568,21.67423,726
BKN_2,BKN_2_5,7,772,1.00993,719
BKN_2,BKN_2_6,11,130,0.17007,701
BKN_2,BKN_2_7,5,2068,2.70535,762
BKN_2,BKN_2_8,4,6350,8.30706,743
BKN_2,BKN_2_9,9,353,0.46179,779
BKN_3,BKN_3_1,3,19239,24.1611,709
BKN_3,BKN_3_10,10,137,0.17205,774
BKN_3,BKN_3_11,11,0,0,722
BKN_3,BKN_3_2,6,638,0.80123,719
BKN_3,BKN_3_3,1,30277,38.02306,705
BKN_3,BKN_3_4,5,1219,1.53087,763
BKN_3,BKN_3_5,4,1445,1.81469,762
BKN_3,BKN_3_6,8,377,0.47345,701
BKN_3,BKN_3_7,2,21524,27.03069,726
BKN_3,BKN_3_8,9,160,0.20093,743
BKN_3,BKN_3_9,7,378,0.47471,769
BRM_1,BRM_1_1,6,683,0.75436,719
BRM_1,BRM_1_10,11,102,0.11266,739
BRM_1,BRM_1_11,10,153,0.16899,769
BRM_1,BRM_1_2,4,3315,3.66137,743
BRM_1,BRM_1_3,5,1845,2.03777,763
BRM_1,BRM_1_4,8,472,0.52132,762
BRM_1,BRM_1_5,7,654,0.72233,701
BRM_1,BRM_1_6,3,11054,12.20897,705
BRM_1,BRM_1_7,2,28324,31.28341,726
BRM_1,BRM_1_8,1,36707,40.5423,709
BRM_1,BRM_1_9,9,427,0.47161,770
BRM_10,BRM_10_1,5,882,1.06781,701
BRM_10,BRM_10_10,10,172,0.20823,738
BRM_10,BRM_10_2,1,39006,47.22333,709
BRM_10,BRM_10_3,8,329,0.39831,719
BRM_10,BRM_10_4,6,650,0.78693,762
BRM_10,BRM_10_5,4,3094,3.74581,763
BRM_10,BRM_10_6,2,16230,19.64915,726
BRM_10,BRM_10_7,3,15879,19.2242,705
BRM_10,BRM_10_8,9,307,0.37168,769
BRM_10,BRM_10_9,7,450,0.5448,743
BRM_2,BRM_2_1,1,46729,52.87103,709
BRM_2,BRM_2_10,11,113,0.12785,769
BRM_2,BRM_2_11,6,918,1.03866,739
BRM_2,BRM_2_2,7,620,0.70149,719
BRM_2,BRM_2_3,5,1324,1.49803,763
BRM_2,BRM_2_4,3,10813,12.23425,705
BRM_2,BRM_2_5,2,16740,18.94029,726
BRM_2,BRM_2_6,8,440,0.49783,762
BRM_2,BRM_2_7,4,3955,4.47484,743
BRM_2,BRM_2_8,9,420,0.4752,701
BRM_2,BRM_2_9,10,212,0.23987,761
BRM_3,BRM_3_1,6,537,0.6399,762
BRM_3,BRM_3_10,12,67,0.07984,769
BRM_3,BRM_3_11,8,291,0.34676,749
BRM_3,BRM_3_12,11,164,0.19542,737
BRM_3,BRM_3_2,10,248,0.29552,761
BRM_3,BRM_3_3,7,473,0.56363,719
BRM_3,BRM_3_4,2,20017,23.85248,726
BRM_3,BRM_3_5,4,1410,1.68017,763
BRM_3,BRM_3_6,1,38468,45.83889,709
BRM_3,BRM_3_7,3,15313,18.24714,705
BRM_3,BRM_3_8,9,276,0.32888,701
BRM_3,BRM_3_9,5,797,0.94971,743
BRM_4,BRM_4_1,7,310,0.37734,719
BRM_4,BRM_4_10,10,78,0.09494,769
BRM_4,BRM_4_11,9,86,0.10468,737
BRM_4,BRM_4_2,6,427,0.51976,701
BRM_4,BRM_4_3,1,37706,45.89729,709
BRM_4,BRM_4_4,3,11965,14.56429,726
BRM_4,BRM_4_5,5,1007,1.22576,763
BRM_4,BRM_4_6,8,216,0.26292,762
BRM_4,BRM_4_7,4,1210,1.47286,743
BRM_4,BRM_4_8,2,24054,29.27952,705
BRM_4,BRM_4_9,11,0,0,761
BRM_5,BRM_5_1,7,832,0.92532,743
BRM_5,BRM_5_10,10,61,0.06784,742
BRM_5,BRM_5_2,2,17144,19.0669,705
BRM_5,BRM_5_3,5,1209,1.3446,763
BRM_5,BRM_5_4,3,14179,15.76934,726
BRM_5,BRM_5_5,6,977,1.08658,762
BRM_5,BRM_5_6,1,47746,53.10126,709
BRM_5,BRM_5_7,4,1731,1.92515,701
BRM_5,BRM_5_8,9,169,0.18796,719
BRM_5,BRM_5_9,8,274,0.30473,769
BRM_6,BRM_6_1,7,864,0.99436,701
BRM_6,BRM_6_10,12,122,0.14041,738
BRM_6,BRM_6_11,11,176,0.20255,769
BRM_6,BRM_6_12,10,384,0.44194,770
BRM_6,BRM_6_2,2,20226,23.27771,705
BRM_6,BRM_6_3,1,35229,40.54437,709
BRM_6,BRM_6_4,5,2474,2.84728,763
BRM_6,BRM_6_5,3,17315,19.92749,726
BRM_6,BRM_6_6,8,563,0.64795,732
BRM_6,BRM_6_7,4,2583,2.97272,743
BRM_6,BRM_6_8,9,498,0.57314,719
BRM_6,BRM_6_9,6,972,1.11866,762
BRM_7,BRM_7_1,6,831,0.95667,701
BRM_7,BRM_7_10,2,28470,32.77537,705
BRM_7,BRM_7_11,9,630,0.72527,719
BRM_7,BRM_7_12,11,250,0.28781,769
BRM_7,BRM_7_13,12,178,0.20492,742
BRM_7,BRM_7_2,3,18535,21.33795,726
BRM_7,BRM_7_3,7,762,0.87723,743
BRM_7,BRM_7_4,1,28685,33.02289,709
BRM_7,BRM_7_5,5,1138,1.31009,763
BRM_7,BRM_7_6,8,724,0.83349,762
BRM_7,BRM_7_7,4,1164,1.34003,770
BRM_7,BRM_7_8,13,177,0.20377,721
BRM_7,BRM_7_9,10,338,0.38911,741
BRM_8,BRM_8_1,2,23148,25.00864,726
BRM_8,BRM_8_10,11,161,0.17394,769
BRM_8,BRM_8_11,10,279,0.30143,738
BRM_8,BRM_8_2,4,8327,8.99633,743
BRM_8,BRM_8_3,6,650,0.70225,701
BRM_8,BRM_8_4,5,1190,1.28565,763
BRM_8,BRM_8_5,7,495,0.53479,755
BRM_8,BRM_8_6,3,16600,17.93431,705
BRM_8,BRM_8_7,1,34429,37.19641,709
BRM_8,BRM_8_8,8,467,0.50454,762
BRM_8,BRM_8_9,9,393,0.42459,719
BRM_9,BRM_9_1,7,406,0.45966,701
BRM_9,BRM_9_10,11,91,0.10303,769
BRM_9,BRM_9_11,10,93,0.10529,737
BRM_9,BRM_9_2,6,591,0.66911,743
BRM_9,BRM_9_3,2,24682,27.94421,705
BRM_9,BRM_9_4,9,370,0.4189,762
BRM_9,BRM_9_5,1,45059,51.01442,709
BRM_9,BRM_9_6,4,839,0.94989,763
BRM_9,BRM_9_7,5,817,0.92498,739
BRM_9,BRM_9_8,3,9682,10.96166,726
BRM_9,BRM_9_9,8,389,0.44041,719
CBI_1,CBI_1_1,7,445,0.42386,709
CBI_1,CBI_1_10,11,57,0.05429,742
CBI_1,CBI_1_11,10,85,0.08096,765
CBI_1,CBI_1_2,8,434,0.41338,762
CBI_1,CBI_1_3,9,403,0.38386,769
CBI_1,CBI_1_4,1,36463,34.73097,726
CBI_1,CBI_1_5,3,27787,26.46709,705
CBI_1,CBI_1_6,6,539,0.5134,719
CBI_1,CBI_1_7,5,540,0.51435,743
CBI_1,CBI_1_8,4,751,0.71533,701
CBI_1,CBI_1_9,2,32542,30.99622,763
CBI_10,CBI_10_1,4,5087,5.45511,763
CBI_10,CBI_10_10,6,419,0.44932,701
CBI_10,CBI_10_11,10,225,0.24128,742
CBI_10,CBI_10_2,5,455,0.48793,762
CBI_10,CBI_10_3,1,27461,29.44816,743
CBI_10,CBI_10_4,9,283,0.30348,769
CBI_10,CBI_10_5,3,25957,27.83533,726
CBI_10,CBI_10_6,11,0,0,719
CBI_10,CBI_10_7,2,27387,29.36881,705
CBI_10,CBI_10_8,8,339,0.36353,709
CBI_10,CBI_10_9,7,348,0.37318,721
CBI_2,CBI_2_1,3,20667,23.34779,705
CBI_2,CBI_2_10,11,103,0.11636,710
CBI_2,CBI_2_11,10,105,0.11862,742
CBI_2,CBI_2_12,12,75,0.08473,765
CBI_2,CBI_2_2,4,8612,9.72909,743
CBI_2,CBI_2_3,1,30162,34.07443,726
CBI_2,CBI_2_4,2,23381,26.41384,763
CBI_2,CBI_2_5,8,275,0.31067,709
CBI_2,CBI_2_6,6,362,0.40896,762
CBI_2,CBI_2_7,5,528,0.59649,701
CBI_2,CBI_2_8,7,354,0.39992,719
CBI_2,CBI_2_9,9,251,0.28356,769
CBI_3,CBI_3_1,2,30095,30.41005,705
CBI_3,CBI_3_10,12,87,0.08791,710
CBI_3,CBI_3_11,11,151,0.15258,742
CBI_3,CBI_3_12,9,278,0.28091,765
CBI_3,CBI_3_2,3,25623,25.89123,763
CBI_3,CBI_3_3,1,33183,33.53037,726
CBI_3,CBI_3_4,7,635,0.64165,709
CBI_3,CBI_3_5,5,926,0.93569,762
CBI_3,CBI_3_6,6,679,0.68611,719
CBI_3,CBI_3_7,4,2359,2.3837,743
CBI_3,CBI_3_8,8,505,0.51029,701
CBI_3,CBI_3_9,10,178,0.17986,769
CBI_4,CBI_4_1,8,331,0.35151,709
CBI_4,CBI_4_10,10,111,0.11788,769
CBI_4,CBI_4_2,6,395,0.41948,762
CBI_4,CBI_4_3,7,358,0.38018,719
CBI_4,CBI_4_4,3,24431,25.94488,705
CBI_4,CBI_4_5,5,450,0.47788,743
CBI_4,CBI_4_6,1,36128,38.3667,763
CBI_4,CBI_4_7,4,1062,1.12781,701
CBI_4,CBI_4_8,2,24835,26.37392,726
CBI_4,CBI_4_9,9,254,0.26974,742
CBI_5,CBI_5_1,1,41939,37.68375,705
CBI_5,CBI_5_10,10,63,0.05661,742
CBI_5,CBI_5_2,4,3369,3.02717,743
CBI_5,CBI_5_3,8,367,0.32976,709
CBI_5,CBI_5_4,6,480,0.4313,719
CBI_5,CBI_5_5,3,24038,21.59904,726
CBI_5,CBI_5_6,5,546,0.4906,762
CBI_5,CBI_5_7,2,33814,30.38314,763
CBI_5,CBI_5_8,7,459,0.41243,701
CBI_5,CBI_5_9,9,200,0.17971,769
CBI_6,CBI_6_1,8,354,0.34724,769
CBI_6,CBI_6_10,10,150,0.14713,742
CBI_6,CBI_6_11,12,122,0.11967,710
CBI_6,CBI_6_12,11,136,0.1334,765
CBI_6,CBI_6_2,6,774,0.75921,701
CBI_6,CBI_6_3,7,367,0.35999,743
CBI_6,CBI_6_4,4,4538,4.45129,709
CBI_6,CBI_6_5,9,320,0.31389,762
CBI_6,CBI_6_6,5,1208,1.18492,719
CBI_6,CBI_6_7,1,37572,36.85408,726
CBI_6,CBI_6_8,2,27879,27.34629,705
CBI_6,CBI_6_9,3,24158,23.69639,763
CBI_7,CBI_7_1,3,13900,15.01988,763
CBI_7,CBI_7_10,1,40918,44.21464,726
CBI_7,CBI_7_11,8,421,0.45492,743
CBI_7,CBI_7_12,12,227,0.24529,769
CBI_7,CBI_7_13,13,159,0.17181,742
CBI_7,CBI_7_2,2,28983,31.31808,705
CBI_7,CBI_7_3,5,833,0.90011,762
CBI_7,CBI_7_4,10,385,0.41602,764
CBI_7,CBI_7_5,7,608,0.65698,701
CBI_7,CBI_7_6,4,1247,1.34747,719
CBI_7,CBI_7_7,6,641,0.69264,709
CBI_7,CBI_7_8,11,295,0.31877,721
CBI_7,CBI_7_9,9,410,0.44303,710
CBI_8,CBI_8_1,5,1461,1.54754,719
CBI_8,CBI_8_10,10,140,0.14829,742
CBI_8,CBI_8_2,3,18250,19.33099,763
CBI_8,CBI_8_3,8,487,0.51585,743
CBI_8,CBI_8_4,1,35240,37.32735,726
CBI_8,CBI_8_5,9,451,0.47771,762
CBI_8,CBI_8_6,4,1846,1.95534,701
CBI_8,CBI_8_7,7,512,0.54233,709
CBI_8,CBI_8_8,6,954,1.01051,769
CBI_8,CBI_8_9,2,32433,34.35408,705
CBI_9,CBI_9_1,8,544,0.71213,701
CBI_9,CBI_9_10,10,103,0.13483,742
CBI_9,CBI_9_2,2,19327,25.3001,705
CBI_9,CBI_9_3,4,807,1.05641,743
CBI_9,CBI_9_4,3,19253,25.20323,763
CBI_9,CBI_9_5,5,717,0.93859,719
CBI_9,CBI_9_6,6,659,0.86267,709
CBI_9,CBI_9_7,9,365,0.4778,762
CBI_9,CBI_9_8,1,30459,39.8725,726
CBI_9,CBI_9_9,7,606,0.79329,769
CCO_1,CCO_1_1,8,821,0.67227,719
CCO_1,CCO_1_10,13,70,0.05732,718
CCO_1,CCO_1_11,12,119,0.09744,769
CCO_1,CCO_1_12,9,254,0.20799,742
CCO_1,CCO_1_13,11,171,0.14002,737
CCO_1,CCO_1_2,1,35488,29.05899,705
CCO_1,CCO_1_3,4,13595,11.13213,743
CCO_1,CCO_1_4,6,1409,1.15375,701
CCO_1,CCO_1_5,7,1223,1.00144,709
CCO_1,CCO_1_6,3,26001,21.29066,726
CCO_1,CCO_1_7,2,33000,27.02172,763
CCO_1,CCO_1_8,5,4151,3.399,707
CCO_1,CCO_1_9,10,234,0.19161,733
CCO_2,CCO_2_1,5,1715,1.43863,701
CCO_2,CCO_2_2,3,22793,19.11988,726
CCO_2,CCO_2_3,2,40785,34.21245,705
CCO_2,CCO_2_4,1,42777,35.88343,743
CCO_2,CCO_2_5,6,387,0.32463,709
CCO_2,CCO_2_6,8,330,0.27682,719
CCO_2,CCO_2_7,4,2798,2.3471,763
CCO_2,CCO_2_8,7,363,0.3045,737
CCO_2,CCO_2_9,9,185,0.15519,742
CCO_3,CCO_3_1,3,23121,19.23896,726
CCO_3,CCO_3_10,10,139,0.11566,742
CCO_3,CCO_3_2,5,581,0.48345,719
CCO_3,CCO_3_3,7,432,0.35947,733
CCO_3,CCO_3_4,4,945,0.78633,743
CCO_3,CCO_3_5,1,47745,39.72857,705
CCO_3,CCO_3_6,6,529,0.44018,701
CCO_3,CCO_3_7,2,38169,31.76039,763
CCO_3,CCO_3_8,9,165,0.1373,709
CCO_3,CCO_3_9,8,232,0.19305,769
CCO_4,CCO_4_1,6,874,0.71414,701
CCO_4,CCO_4_2,1,37381,30.54378,726
CCO_4,CCO_4_3,3,26415,21.58353,763
CCO_4,CCO_4_4,7,674,0.55072,719
CCO_4,CCO_4_5,4,22850,18.67059,705
CCO_4,CCO_4_6,5,942,0.7697,709
CCO_4,CCO_4_7,2,26873,21.95776,743
CCO_4,CCO_4_8,9,158,0.1291,733
CCO_4,CCO_4_9,8,179,0.14626,737
CMI_1,CMI_1_1,2,30086,27.74284,705
CMI_1,CMI_1_10,7,675,0.62243,719
CMI_1,CMI_1_11,11,197,0.18166,733
CMI_1,CMI_1_12,12,152,0.14016,738
CMI_1,CMI_1_13,13,117,0.10789,742
CMI_1,CMI_1_14,14,75,0.06916,770
CMI_1,CMI_1_15,15,69,0.06363,749
CMI_1,CMI_1_2,1,48823,45.02056,726
CMI_1,CMI_1_3,8,483,0.44538,739
CMI_1,CMI_1_4,6,1019,0.93964,743
CMI_1,CMI_1_5,10,387,0.35686,709
CMI_1,CMI_1_6,9,453,0.41772,706
CMI_1,CMI_1_7,5,1514,1.39609,701
CMI_1,CMI_1_8,4,8471,7.81126,762
CMI_1,CMI_1_9,3,9772,9.01094,763
CMI_10,CMI_10_1,1,32638,32.66609,705
CMI_10,CMI_10_10,10,540,0.54046,761
CMI_10,CMI_10_11,5,1092,1.09294,733
CMI_10,CMI_10_12,12,492,0.49242,781
CMI_10,CMI_10_13,9,585,0.5855,738
CMI_10,CMI_10_14,14,292,0.29225,749
CMI_10,CMI_10_2,4,2566,2.56821,701
CMI_10,CMI_10_3,8,803,0.80369,719
CMI_10,CMI_10_4,13,482,0.48241,739
CMI_10,CMI_10_5,3,20680,20.6978,726
CMI_10,CMI_10_6,11,516,0.51644,709
CMI_10,CMI_10_7,6,983,0.98385,763
CMI_10,CMI_10_8,2,29138,29.16308,743
CMI_10,CMI_10_9,7,913,0.91379,762
CMI_2,CMI_2_1,9,837,0.72711,739
CMI_2,CMI_2_10,2,39091,33.95881,705
CMI_2,CMI_2_11,11,273,0.23716,738
CMI_2,CMI_2_12,13,189,0.16419,774
CMI_2,CMI_2_13,12,211,0.1833,770
CMI_2,CMI_2_14,14,132,0.11467,724
CMI_2,CMI_2_15,16,0,0,702
CMI_2,CMI_2_16,15,88,0.07645,742
CMI_2,CMI_2_2,3,7371,6.40327,763
CMI_2,CMI_2_3,10,579,0.50298,709
CMI_2,CMI_2_4,7,956,0.83049,719
CMI_2,CMI_2_5,4,2695,2.34118,743
CMI_2,CMI_2_6,8,920,0.79921,781
CMI_2,CMI_2_7,6,1290,1.12064,701
CMI_2,CMI_2_8,1,51181,44.46153,726
CMI_2,CMI_2_9,5,2204,1.91464,762
CMI_3,CMI_3_1,6,1625,1.43034,743
CMI_3,CMI_3_10,2,43244,38.06389,705
CMI_3,CMI_3_11,3,5197,4.57446,763
CMI_3,CMI_3_12,13,286,0.25174,770
CMI_3,CMI_3_13,14,266,0.23414,733
CMI_3,CMI_3_14,11,364,0.3204,769
CMI_3,CMI_3_15,15,0,0,702
CMI_3,CMI_3_2,9,677,0.5959,719
CMI_3,CMI_3_3,10,573,0.50436,706
CMI_3,CMI_3_4,1,47469,41.78278,726
CMI_3,CMI_3_5,12,336,0.29575,738
CMI_3,CMI_3_6,5,2443,2.15036,739
CMI_3,CMI_3_7,8,772,0.67952,701
CMI_3,CMI_3_8,4,3024,2.66176,709
CMI_3,CMI_3_9,7,785,0.69097,762
CMI_4,CMI_4_1,10,632,0.55051,706
CMI_4,CMI_4_10,2,21942,19.11291,705
CMI_4,CMI_4_11,8,657,0.57229,719
CMI_4,CMI_4_12,13,151,0.13153,733
CMI_4,CMI_4_13,11,333,0.29006,742
CMI_4,CMI_4_14,14,99,0.08624,770
CMI_4,CMI_4_15,15,0,0,702
CMI_4,CMI_4_2,6,1523,1.32663,743
CMI_4,CMI_4_3,3,15211,13.24977,763
CMI_4,CMI_4_4,7,1261,1.09841,739
CMI_4,CMI_4_5,1,62009,54.01387,726
CMI_4,CMI_4_6,12,288,0.25087,761
CMI_4,CMI_4_7,4,1790,1.55921,701
CMI_4,CMI_4_8,9,653,0.56881,709
CMI_4,CMI_4_9,5,1656,1.44248,762
CMI_5,CMI_5_1,4,7858,7.24721,743
CMI_5,CMI_5_10,12,330,0.30435,748
CMI_5,CMI_5_11,10,399,0.36799,733
CMI_5,CMI_5_12,13,243,0.22411,742
CMI_5,CMI_5_13,11,351,0.32372,770
CMI_5,CMI_5_14,14,172,0.15863,749
CMI_5,CMI_5_2,7,668,0.61608,709
CMI_5,CMI_5_3,5,3209,2.95957,762
CMI_5,CMI_5_4,9,455,0.41963,739
CMI_5,CMI_5_5,3,8239,7.59859,763
CMI_5,CMI_5_6,2,37738,34.80466,726
CMI_5,CMI_5_7,1,38015,35.06013,705
CMI_5,CMI_5_8,8,472,0.43531,719
CMI_5,CMI_5_9,6,2259,2.08341,701
CMI_6,CMI_6_1,1,25828,26.75285,726
CMI_6,CMI_6_10,2,21937,22.72252,739
CMI_6,CMI_6_11,10,424,0.43918,713
CMI_6,CMI_6_12,9,456,0.47233,770
CMI_6,CMI_6_13,13,269,0.27863,738
CMI_6,CMI_6_14,15,144,0.14916,769
CMI_6,CMI_6_15,16,0,0,702
CMI_6,CMI_6_16,14,200,0.20716,742
CMI_6,CMI_6_2,3,21374,22.13936,705
CMI_6,CMI_6_3,11,354,0.36668,709
CMI_6,CMI_6_4,7,671,0.69503,719
CMI_6,CMI_6_5,4,12140,12.57471,743
CMI_6,CMI_6_6,8,534,0.55312,701
CMI_6,CMI_6_7,6,2726,2.82361,762
CMI_6,CMI_6_8,5,3034,3.14264,763
CMI_6,CMI_6_9,12,342,0.35425,733
CMI_7,CMI_7_1,3,8830,8.56891,763
CMI_7,CMI_7_10,13,182,0.17662,733
CMI_7,CMI_7_11,11,465,0.45125,713
CMI_7,CMI_7_12,10,529,0.51336,769
CMI_7,CMI_7_13,8,1228,1.19169,743
CMI_7,CMI_7_14,14,0,0,702
CMI_7,CMI_7_2,1,32990,32.01452,726
CMI_7,CMI_7_3,6,4304,4.17673,721
CMI_7,CMI_7_4,5,5531,5.36745,739
CMI_7,CMI_7_5,4,6400,6.21076,701
CMI_7,CMI_7_6,7,3061,2.97049,762
CMI_7,CMI_7_7,2,29387,28.51805,705
CMI_7,CMI_7_8,12,231,0.22417,709
CMI_7,CMI_7_9,9,830,0.80546,719
CMI_8,CMI_8_1,8,667,0.56337,719
CMI_8,CMI_8_10,2,35237,29.76249,705
CMI_8,CMI_8_11,11,269,0.22721,738
CMI_8,CMI_8_12,12,167,0.14105,742
CMI_8,CMI_8_13,13,163,0.13768,733
CMI_8,CMI_8_14,14,112,0.0946,770
CMI_8,CMI_8_15,15,104,0.08784,749
CMI_8,CMI_8_16,16,0,0,702
CMI_8,CMI_8_2,10,302,0.25508,761
CMI_8,CMI_8_3,7,942,0.79565,709
CMI_8,CMI_8_4,4,4145,3.50102,763
CMI_8,CMI_8_5,6,1509,1.27456,739
CMI_8,CMI_8_6,9,626,0.52874,701
CMI_8,CMI_8_7,1,50878,42.97346,726
CMI_8,CMI_8_8,5,1622,1.37,762
CMI_8,CMI_8_9,3,15257,12.88663,743
CMI_9,CMI_9_1,3,26415,24.01167,726
CMI_9,CMI_9_10,11,363,0.32997,739
CMI_9,CMI_9_11,12,330,0.29998,770
CMI_9,CMI_9_12,10,396,0.35997,769
CMI_9,CMI_9_13,9,583,0.52996,738
CMI_9,CMI_9_14,15,0,0,702
CMI_9,CMI_9_15,14,140,0.12726,733
CMI_9,CMI_9_2,4,12847,11.67814,709
CMI_9,CMI_9_3,2,27032,24.57253,705
CMI_9,CMI_9_4,6,912,0.82902,762
CMI_9,CMI_9_5,5,1434,1.30353,763
CMI_9,CMI_9_6,1,31107,28.27678,743
CMI_9,CMI_9_7,8,698,0.63449,701
CMI_9,CMI_9_8,13,221,0.20089,719
CMI_9,CMI_9_9,7,837,0.76085,781
CNT_1,CNT_1_1,6,791,0.77615,709
CNT_1,CNT_1_10,10,164,0.16092,742
CNT_1,CNT_1_11,9,219,0.21489,769
CNT_1,CNT_1_2,2,27444,26.92885,726
CNT_1,CNT_1_3,11,0,0,743
CNT_1,CNT_1_4,4,3228,3.16741,706
CNT_1,CNT_1_5,8,344,0.33754,719
CNT_1,CNT_1_6,7,644,0.63191,762
CNT_1,CNT_1_7,5,1742,1.7093,701
CNT_1,CNT_1_8,3,16342,16.03525,705
CNT_1,CNT_1_9,1,43874,43.05044,763
CNT_2,CNT_2_1,7,910,0.88056,762
CNT_2,CNT_2_10,10,192,0.18579,769
CNT_2,CNT_2_2,9,478,0.46254,719
CNT_2,CNT_2_3,5,1581,1.52986,763
CNT_2,CNT_2_4,4,1995,1.93046,743
CNT_2,CNT_2_5,8,529,0.51189,701
CNT_2,CNT_2_6,3,16352,15.82304,705
CNT_2,CNT_2_7,2,20676,20.00716,726
CNT_2,CNT_2_8,6,1124,1.08764,706
CNT_2,CNT_2_9,1,52205,50.51624,709
CPM_1,CPM_1_1,1,26130,27.03905,705
CPM_1,CPM_1_10,10,131,0.13556,742
CPM_1,CPM_1_2,4,14775,15.28902,739
CPM_1,CPM_1_3,3,21888,22.64948,743
CPM_1,CPM_1_4,6,374,0.38701,701
CPM_1,CPM_1_5,5,2846,2.94501,763
CPM_1,CPM_1_6,9,226,0.23386,709
CPM_1,CPM_1_7,2,24247,25.09054,726
CPM_1,CPM_1_8,8,242,0.25042,719
CPM_1,CPM_1_9,7,248,0.25663,769
CPM_2,CPM_2_1,2,17823,18.41048,726
CPM_2,CPM_2_10,9,129,0.13325,742
CPM_2,CPM_2_2,5,739,0.76336,701
CPM_2,CPM_2_3,6,550,0.56813,762
CPM_2,CPM_2_4,3,6877,7.10368,743
CPM_2,CPM_2_5,4,2540,2.62372,763
CPM_2,CPM_2_6,1,61414,63.43832,705
CPM_2,CPM_2_7,7,473,0.48859,719
CPM_2,CPM_2_8,10,115,0.11879,709
CPM_2,CPM_2_9,8,423,0.43694,769
CPM_3,CPM_3_1,5,1170,1.3075,763
CPM_3,CPM_3_10,11,57,0.0637,712
CPM_3,CPM_3_11,10,96,0.10728,742
CPM_3,CPM_3_2,2,19142,21.39153,705
CPM_3,CPM_3_3,4,12303,13.74883,726
CPM_3,CPM_3_4,7,330,0.36878,701
CPM_3,CPM_3_5,1,35846,40.05856,709
CPM_3,CPM_3_6,6,745,0.83255,762
CPM_3,CPM_3_7,3,14246,15.92016,743
CPM_3,CPM_3_8,9,102,0.11399,755
CPM_3,CPM_3_9,8,212,0.23691,719
CPM_4,CPM_4_1,7,422,0.51731,701
CPM_4,CPM_4_10,11,90,0.11033,769
CPM_4,CPM_4_11,10,138,0.16917,712
CPM_4,CPM_4_2,6,1422,1.74316,763
CPM_4,CPM_4_3,9,305,0.37388,719
CPM_4,CPM_4_4,5,2021,2.47744,762
CPM_4,CPM_4_5,1,21432,26.27243,743
CPM_4,CPM_4_6,8,348,0.4266,739
