cons_id,mp_app_id,mp_app_rank,mp_app_vote,percent,party_id
PBI_1,PBI_1_2,7,368,0.37,719
PBI_1,PBI_1_1,8,265,0.27,743
PBI_1,PBI_1_8,9,118,0.12,769
PBI_1,PBI_1_10,10,76,0.08,742
PBI_2,PBI_2_5,1,44482,41.24,709
PBI_2,PBI_2_3,2,33901,31.43,763
PBI_2,PBI_2_6,3,14735,13.66,726
PBI_2,PBI_2_7,4,9287,8.61,701
PBI_2,PBI_2_2,5,4089,3.79,705
PBI_2,PBI_2_1,6,584,0.54,719
PBI_2,PBI_2_8,7,295,0.27,743
PBI_2,PBI_2_4,8,318,0.29,769
PBI_2,PBI_2_9,9,162,0.15,742
PBI_3,PBI_3_1,1,48107,46.2,763
PBI_3,PBI_3_2,2,25238,24.24,709
PBI_3,PBI_3_3,3,15095,14.5,726
PBI_3,PBI_3_7,4,8130,7.81,701
PBI_3,PBI_3_5,5,5273,5.06,705
PBI_3,PBI_3_6,6,1488,1.43,743
PBI_3,PBI_3_4,7,445,0.43,769
PBI_3,PBI_3_8,8,241,0.23,719
PBI_3,PBI_3_9,9,121,0.12,742
PCT_1,PCT_1_6,1,43965,42.98,709
PCT_1,PCT_1_2,2,21985,21.49,705
PCT_1,PCT_1_7,3,18133,17.73,726
PCT_1,PCT_1_4,4,12282,12.01,743
PCT_1,PCT_1_1,5,3517,3.44,763
PCT_1,PCT_1_3,6,1412,1.38,701
PCT_1,PCT_1_5,7,454,0.44,762
PCT_1,PCT_1_9,8,262,0.26,769
PCT_1,PCT_1_8,9,204,0.2,719
PCT_1,PCT_1_10,10,83,0.08,742
PCT_2,PCT_2_5,1,33390,35.6,709
PCT_2,PCT_2_8,2,20646,22.01,705
PCT_2,PCT_2_2,3,14756,15.73,726
PCT_2,PCT_2_6,4,14682,15.65,701
PCT_2,PCT_2_3,5,5429,5.79,743
PCT_2,PCT_2_1,6,3955,4.22,763
PCT_2,PCT_2_7,7,540,0.58,769
PCT_2,PCT_2_4,8,407,0.43,719
PCT_2,PCT_2_9,9,0,0,742
PCT_3,PCT_3_5,1,33996,34.16,709
PCT_3,PCT_3_6,2,24821,24.94,763
PCT_3,PCT_3_8,3,14603,14.67,705
PCT_3,PCT_3_4,4,14358,14.43,726
PCT_3,PCT_3_7,5,10075,10.12,743
PCT_3,PCT_3_2,6,611,0.61,719
PCT_3,PCT_3_1,7,482,0.48,701
PCT_3,PCT_3_9,8,308,0.31,742
PCT_3,PCT_3_3,9,266,0.27,769
PKN_1,PKN_1_4,1,36719,34.04,709
PKN_1,PKN_1_1,2,34486,31.97,701
PKN_1,PKN_1_6,3,18047,16.73,726
PKN_1,PKN_1_2,4,7982,7.4,705
PKN_1,PKN_1_11,5,6040,5.6,743
PKN_1,PKN_1_7,6,3338,3.09,763
PKN_1,PKN_1_5,7,336,0.31,719
PKN_1,PKN_1_3,8,335,0.31,762
PKN_1,PKN_1_12,9,236,0.22,742
PKN_1,PKN_1_9,10,143,0.13,770
PKN_1,PKN_1_10,12,113,0.1,769
PKN_1,PKN_1_8,12,109,0.1,733
PKN_2,PKN_2_2,1,42736,41.02,701
PKN_2,PKN_2_4,2,26197,25.14,705
PKN_2,PKN_2_1,3,20797,19.96,726
PKN_2,PKN_2_5,4,7894,7.58,743
PKN_2,PKN_2_7,5,4726,4.54,763
PKN_2,PKN_2_6,6,721,0.69,719
PKN_2,PKN_2_3,7,618,0.59,762
PKN_2,PKN_2_9,8,217,0.21,709
PKN_2,PKN_2_8,9,177,0.17,770
PKN_2,PKN_2_10,10,110,0.11,742
PKN_3,PKN_3_6,1,23215,23.9,701
PKN_3,PKN_3_2,2,17601,18.12,743
PKN_3,PKN_3_8,3,17491,18.01,726
PKN_3,PKN_3_3,4,18215,18.76,763
PKN_3,PKN_3_7,5,14119,14.54,709
PKN_3,PKN_3_1,6,4769,4.91,705
PKN_3,PKN_3_4,7,832,0.86,769
PKN_3,PKN_3_5,8,624,0.64,719
PKN_3,PKN_3_9,9,251,0.26,742
PKT_1,PKT_1_2,1,21252,30.05,726
PKT_1,PKT_1_8,2,16483,23.3,763
PKT_1,PKT_1_6,3,10639,15.04,743
PKT_1,PKT_1_10,4,8802,12.44,701
PKT_1,PKT_1_3,5,7790,11.01,709
PKT_1,PKT_1_7,6,3802,5.38,705
PKT_1,PKT_1_5,7,686,0.97,719
PKT_1,PKT_1_1,8,471,0.67,769
PKT_1,PKT_1_9,9,323,0.46,786
PKT_1,PKT_1_4,10,306,0.43,762
PKT_1,PKT_1_11,11,179,0.25,742
PKT_2,PKT_2_2,1,21913,31.23,726
PKT_2,PKT_2_3,2,14967,21.33,763
PKT_2,PKT_2_5,3,9596,13.67,709
PKT_2,PKT_2_10,4,8686,12.38,701
PKT_2,PKT_2_7,5,7540,10.74,706
PKT_2,PKT_2_1,6,5976,8.52,705
PKT_2,PKT_2_4,7,662,0.94,743
PKT_2,PKT_2_6,8,345,0.49,762
PKT_2,PKT_2_8,9,323,0.46,719
PKT_2,PKT_2_9,10,168,0.24,738
PKT_3,PKT_3_5,1,20421,26.09,726
PKT_3,PKT_3_1,2,16469,21.04,706
PKT_3,PKT_3_9,3,13692,17.49,709
PKT_3,PKT_3_7,4,9650,12.33,763
PKT_3,PKT_3_11,5,8995,11.49,701
PKT_3,PKT_3_2,6,3480,4.45,743
PKT_3,PKT_3_6,7,3459,4.42,705
PKT_3,PKT_3_8,8,1086,1.39,762
PKT_3,PKT_3_3,10,410,0.52,742
PKT_3,PKT_3_4,10,410,0.52,719
PKT_3,PKT_3_10,11,210,0.27,769
PLG_1,PLG_1_2,1,49471,45.56,701
PLG_1,PLG_1_6,2,38132,35.12,709
PLG_1,PLG_1_9,3,9539,8.79,726
PLG_1,PLG_1_3,4,6917,6.37,743
PLG_1,PLG_1_5,5,2658,2.45,763
PLG_1,PLG_1_10,6,823,0.76,705
PLG_1,PLG_1_1,7,434,0.4,733
PLG_1,PLG_1_4,8,247,0.23,742
PLG_1,PLG_1_8,9,194,0.18,762
PLG_1,PLG_1_11,10,158,0.15,737
PLG_1,PLG_1_7,11,0,0,719
PLG_2,PLG_2_7,1,41201,35.39,763
PLG_2,PLG_2_4,2,39581,33.99,709
PLG_2,PLG_2_3,3,10442,8.97,701
PLG_2,PLG_2_9,4,10342,8.88,726
PLG_2,PLG_2_8,5,9196,7.9,743
PLG_2,PLG_2_2,6,2453,2.11,706
PLG_2,PLG_2_10,7,1993,1.71,705
PLG_2,PLG_2_6,8,703,0.6,762
PLG_2,PLG_2_1,9,292,0.25,719
PLG_2,PLG_2_5,10,231,0.2,769
PLG_3,PLG_3_3,1,47848,44.84,701
PLG_3,PLG_3_6,2,31165,29.21,709
PLG_3,PLG_3_2,3,13742,12.88,726
PLG_3,PLG_3_4,4,5691,5.33,763
PLG_3,PLG_3_1,5,3233,3.03,743
PLG_3,PLG_3_9,6,2695,2.53,705
PLG_3,PLG_3_7,7,1328,1.24,762
PLG_3,PLG_3_5,8,500,0.47,733
PLG_3,PLG_3_8,9,497,0.47,719
PLK_1,PLK_1_9,1,40842,41.35,726
PLK_1,PLK_1_11,2,19096,19.34,743
PLK_1,PLK_1_1,3,18180,18.41,705
PLK_1,PLK_1_6,4,10229,10.36,763
PLK_1,PLK_1_5,5,3979,4.03,701
PLK_1,PLK_1_7,6,2478,2.51,709
PLK_1,PLK_1_8,7,1450,1.47,719
PLK_1,PLK_1_3,8,804,0.81,762
PLK_1,PLK_1_10,9,588,0.6,769
PLK_1,PLK_1_2,10,451,0.46,733
PLK_1,PLK_1_4,11,209,0.21,734
PLK_1,PLK_1_12,12,154,0.16,745
PLK_1,PLK_1_13,13,147,0.15,742
PLK_1,PLK_1_15,14,89,0.09,765
PLK_1,PLK_1_14,15,67,0.07,737
PLK_2,PLK_2_10,1,30819,29.06,705
PLK_2,PLK_2_2,2,23516,22.17,726
PLK_2,PLK_2_3,3,17843,16.82,709
PLK_2,PLK_2_4,4,17777,16.76,743
PLK_2,PLK_2_5,5,12765,12.04,763
PLK_2,PLK_2_7,6,977,0.92,701
PLK_2,PLK_2_9,7,722,0.68,769
PLK_2,PLK_2_1,8,621,0.59,762
PLK_2,PLK_2_8,9,442,0.42,719
PLK_2,PLK_2_11,10,300,0.28,742
PLK_2,PLK_2_6,11,275,0.26,733
PLK_3,PLK_3_5,1,22765,24.34,763
PLK_3,PLK_3_2,2,21969,23.49,705
PLK_3,PLK_3_3,3,18460,19.74,709
PLK_3,PLK_3_8,4,18331,19.6,726
PLK_3,PLK_3_7,5,9200,9.84,743
PLK_3,PLK_3_1,6,938,1,701
PLK_3,PLK_3_4,7,638,0.68,719
PLK_3,PLK_3_6,8,485,0.52,762
PLK_3,PLK_3_12,9,463,0.49,769
PLK_3,PLK_3_11,10,173,0.18,770
PLK_3,PLK_3_10,11,117,0.13,733
PLK_3,PLK_3_9,12,0,0,761
PLK_4,PLK_4_5,1,40236,43.67,705
PLK_4,PLK_4_8,2,32818,35.62,709
PLK_4,PLK_4_2,3,14556,15.8,726
PLK_4,PLK_4_4,4,2076,2.25,763
PLK_4,PLK_4_6,5,543,0.59,701
PLK_4,PLK_4_9,6,523,0.57,769
PLK_4,PLK_4_7,7,438,0.48,743
PLK_4,PLK_4_1,8,358,0.39,762
PLK_4,PLK_4_3,9,266,0.29,719
PLK_4,PLK_4_12,10,151,0.16,733
PLK_4,PLK_4_11,11,108,0.12,737
PLK_4,PLK_4_10,12,63,0.07,742
PLK_5,PLK_5_6,1,25763,27.89,726
PLK_5,PLK_5_1,2,16843,18.23,743
PLK_5,PLK_5_3,3,14908,16.14,763
PLK_5,PLK_5_7,4,12384,13.41,705
PLK_5,PLK_5_9,5,11856,12.84,709
PLK_5,PLK_5_2,6,7693,8.33,762
PLK_5,PLK_5_13,7,618,0.67,737
PLK_5,PLK_5_5,8,561,0.61,708
PLK_5,PLK_5_12,9,397,0.43,742
PLK_5,PLK_5_4,10,383,0.41,701
PLK_5,PLK_5_11,11,376,0.41,761
PLK_5,PLK_5_8,12,242,0.26,769
PLK_5,PLK_5_10,13,236,0.26,719
PLK_5,PLK_5_14,14,111,0.12,770
PNA_1,PNA_1_8,1,34457,47.45,709
PNA_1,PNA_1_1,2,15850,21.83,701
PNA_1,PNA_1_3,3,10284,14.16,726
PNA_1,PNA_1_7,4,6194,8.53,763
PNA_1,PNA_1_5,5,2594,3.57,705
PNA_1,PNA_1_9,6,1137,1.57,743
PNA_1,PNA_1_6,7,548,0.75,762
PNA_1,PNA_1_11,8,507,0.7,721
PNA_1,PNA_1_2,9,482,0.66,719
PNA_1,PNA_1_4,10,428,0.59,768
PNA_1,PNA_1_10,11,135,0.19,742
PNA_2,PNA_2_2,1,21506,28.49,743
PNA_2,PNA_2_4,2,21397,28.34,705
PNA_2,PNA_2_1,3,14065,18.63,709
PNA_2,PNA_2_6,4,7598,10.06,763
PNA_2,PNA_2_5,5,7466,9.89,701
PNA_2,PNA_2_3,6,1542,2.04,762
PNA_2,PNA_2_8,7,950,1.26,719
PNA_2,PNA_2_9,8,543,0.72,764
PNA_2,PNA_2_7,9,426,0.56,768
PNB_1,PNB_1_4,1,35905,40.27,743
PNB_1,PNB_1_1,2,24550,27.54,726
PNB_1,PNB_1_5,3,20609,23.12,705
PNB_1,PNB_1_2,4,3379,3.79,763
PNB_1,PNB_1_7,5,3100,3.48,707
PNB_1,PNB_1_3,6,654,0.73,701
PNB_1,PNB_1_6,7,414,0.46,709
PNB_1,PNB_1_8,8,304,0.34,762
PNB_1,PNB_1_9,9,241,0.27,733
PNB_1,PNB_1_10,11,0,0,719
PNB_1,PNB_1_11,11,0,0,742
PNB_2,PNB_2_4,1,38352,41.83,743
PNB_2,PNB_2_8,2,28857,31.47,705
PNB_2,PNB_2_3,3,17655,19.25,726
PNB_2,PNB_2_2,4,3733,4.07,763
PNB_2,PNB_2_6,5,1087,1.19,709
PNB_2,PNB_2_1,6,776,0.85,719
PNB_2,PNB_2_7,7,539,0.59,701
PNB_2,PNB_2_5,8,465,0.51,762
PNB_2,PNB_2_10,9,130,0.14,737
PNB_2,PNB_2_11,10,102,0.11,742
PNB_2,PNB_2_9,11,0,0,733
PNB_3,PNB_3_2,1,31707,35.09,743
PNB_3,PNB_3_9,2,26105,28.89,701
PNB_3,PNB_3_4,3,17663,19.55,726
PNB_3,PNB_3_1,4,9801,10.85,705
PNB_3,PNB_3_3,5,3047,3.37,763
PNB_3,PNB_3_5,6,940,1.04,737
PNB_3,PNB_3_8,7,411,0.45,719
PNB_3,PNB_3_6,8,375,0.41,762
PNB_3,PNB_3_7,9,217,0.24,709
PNB_3,PNB_3_10,10,99,0.11,733
PNB_4,PNB_4_3,1,41039,51.06,743
PNB_4,PNB_4_7,2,22599,28.12,705
PNB_4,PNB_4_4,3,13176,16.39,726
PNB_4,PNB_4_5,4,1324,1.65,763
PNB_4,PNB_4_1,5,600,0.75,719
PNB_4,PNB_4_2,6,530,0.66,701
PNB_4,PNB_4_6,7,321,0.4,762
PNB_4,PNB_4_9,8,296,0.37,733
PNB_4,PNB_4_8,9,281,0.35,709
PNB_4,PNB_4_11,10,141,0.18,737
PNB_4,PNB_4_10,11,65,0.08,711
PNB_5,PNB_5_3,1,34971,41.52,743
PNB_5,PNB_5_7,2,24563,29.16,705
PNB_5,PNB_5_2,3,20365,24.18,726
PNB_5,PNB_5_1,4,2515,2.99,763
PNB_5,PNB_5_5,5,555,0.66,701
PNB_5,PNB_5_6,6,519,0.62,719
PNB_5,PNB_5_4,7,433,0.51,762
PNB_5,PNB_5_8,8,300,0.36,709
PNB_6,PNB_6_3,1,47118,53.75,743
PNB_6,PNB_6_8,2,18881,21.54,726
PNB_6,PNB_6_5,3,16356,18.66,705
PNB_6,PNB_6_1,4,2007,2.29,763
PNB_6,PNB_6_2,5,847,0.97,701
PNB_6,PNB_6_7,6,846,0.97,719
PNB_6,PNB_6_4,7,469,0.53,709
PNB_6,PNB_6_6,8,448,0.51,762
PNB_6,PNB_6_9,9,276,0.31,733
PNB_6,PNB_6_11,10,161,0.18,761
PNB_6,PNB_6_12,11,139,0.16,737
PNB_6,PNB_6_10,12,120,0.14,706
PRE_1,PRE_1_4,1,41565,43.04,705
PRE_1,PRE_1_2,2,24022,24.87,763
PRE_1,PRE_1_5,3,21704,22.47,726
PRE_1,PRE_1_6,4,6867,7.11,743
PRE_1,PRE_1_1,5,1097,1.14,719
PRE_1,PRE_1_3,6,389,0.4,709
PRE_1,PRE_1_9,7,372,0.39,737
PRE_1,PRE_1_8,8,319,0.33,701
PRE_1,PRE_1_7,9,244,0.25,733
PRE_2,PRE_2_7,1,32845,37.31,705
PRE_2,PRE_2_4,2,29063,33.02,763
PRE_2,PRE_2_6,3,19097,21.69,726
PRE_2,PRE_2_1,4,3354,3.81,709
PRE_2,PRE_2_5,5,2353,2.67,743
PRE_2,PRE_2_2,6,813,0.92,719
PRE_2,PRE_2_8,7,294,0.33,701
PRE_2,PRE_2_3,8,208,0.24,733
PRE_3,PRE_3_5,1,33616,39.1,705
PRE_3,PRE_3_4,2,21781,25.34,726
PRE_3,PRE_3_2,3,14168,16.48,743
PRE_3,PRE_3_6,4,9910,11.53,709
PRE_3,PRE_3_3,5,4918,5.72,763
PRE_3,PRE_3_7,6,655,0.76,719
PRE_3,PRE_3_1,7,629,0.73,733
PRE_3,PRE_3_8,8,290,0.34,701
PRI_1,PRI_1_1,1,35641,37.33,709
PRI_1,PRI_1_4,2,31197,32.68,726
PRI_1,PRI_1_8,3,13455,14.09,705
PRI_1,PRI_1_7,4,8167,8.55,743
PRI_1,PRI_1_5,5,4296,4.5,763
PRI_1,PRI_1_2,6,911,0.95,762
PRI_1,PRI_1_3,7,676,0.71,719
PRI_1,PRI_1_6,8,636,0.67,701
PRI_1,PRI_1_9,9,486,0.51,769
PRI_2,PRI_2_7,1,35451,33.99,726
PRI_2,PRI_2_6,2,31194,29.91,709
PRI_2,PRI_2_2,3,29332,28.12,705
PRI_2,PRI_2_4,4,4004,3.84,763
PRI_2,PRI_2_8,5,1662,1.59,701
PRI_2,PRI_2_1,6,867,0.83,743
PRI_2,PRI_2_3,7,791,0.76,762
PRI_2,PRI_2_5,8,664,0.64,719
PRI_2,PRI_2_9,9,343,0.33,769
PRI_3,PRI_3_3,1,27327,28.78,726
PRI_3,PRI_3_4,2,30833,32.47,709
PRI_3,PRI_3_8,3,18490,19.47,705
PRI_3,PRI_3_2,4,15609,16.44,763
PRI_3,PRI_3_7,5,766,0.81,701
PRI_3,PRI_3_1,6,552,0.58,719
PRI_3,PRI_3_9,7,355,0.37,769
PRI_3,PRI_3_5,8,389,0.41,743
PRI_3,PRI_3_6,9,339,0.36,762
PRI_3,PRI_3_11,10,201,0.21,770
PRI_3,PRI_3_10,11,105,0.11,749
PTE_1,PTE_1_3,1,29272,28.29,726
PTE_1,PTE_1_6,2,27439,26.52,705
PTE_1,PTE_1_8,3,22297,21.55,709
PTE_1,PTE_1_2,4,17361,16.78,743
PTE_1,PTE_1_4,5,4343,4.2,763
PTE_1,PTE_1_1,6,948,0.92,719
PTE_1,PTE_1_7,7,751,0.73,701
PTE_1,PTE_1_5,8,692,0.67,762
PTE_1,PTE_1_9,9,360,0.35,769
PTE_2,PTE_2_1,1,40215,39.29,726
PTE_2,PTE_2_8,2,37011,36.16,705
PTE_2,PTE_2_3,3,11187,10.93,743
PTE_2,PTE_2_2,4,9178,8.97,763
PTE_2,PTE_2_5,5,1558,1.52,701
PTE_2,PTE_2_7,6,1233,1.2,709
PTE_2,PTE_2_4,7,1034,1.01,719
PTE_2,PTE_2_9,8,590,0.58,769
PTE_2,PTE_2_6,9,338,0.33,774
PTE_3,PTE_3_9,1,43096,45.23,726
PTE_3,PTE_3_2,2,25619,26.89,705
PTE_3,PTE_3_6,3,15570,16.34,709
PTE_3,PTE_3_5,4,5410,5.68,763
PTE_3,PTE_3_4,5,2332,2.45,743
PTE_3,PTE_3_8,6,1082,1.14,701
PTE_3,PTE_3_1,7,846,0.89,762
PTE_3,PTE_3_7,8,692,0.73,719
PTE_3,PTE_3_3,9,545,0.57,769
PTE_3,PTE_3_10,10,96,0.1,737
PTE_4,PTE_4_5,1,41705,41.34,726
PTE_4,PTE_4_4,2,24519,24.31,705
PTE_4,PTE_4_8,3,21716,21.53,709
PTE_4,PTE_4_1,4,7895,7.83,763
PTE_4,PTE_4_7,5,1620,1.61,743
PTE_4,PTE_4_6,6,1296,1.28,701
PTE_4,PTE_4_3,7,664,0.66,719
PTE_4,PTE_4_9,8,564,0.56,762
PTE_4,PTE_4_2,9,548,0.54,739
PTE_4,PTE_4_10,10,225,0.22,769
PTE_4,PTE_4_11,11,119,0.12,737
PTE_5,PTE_5_2,1,35078,31.8,705
PTE_5,PTE_5_9,2,33885,30.71,709
PTE_5,PTE_5_5,3,32541,29.5,726
PTE_5,PTE_5_3,4,5390,4.89,763
PTE_5,PTE_5_7,5,989,0.9,743
PTE_5,PTE_5_1,6,969,0.88,719
PTE_5,PTE_5_6,7,859,0.78,701
PTE_5,PTE_5_4,8,362,0.33,769
PTE_5,PTE_5_8,9,250,0.23,712
PTE_6,PTE_6_4,1,48900,45.37,726
PTE_6,PTE_6_8,2,22363,20.75,705
PTE_6,PTE_6_5,3,16651,15.45,743
PTE_6,PTE_6_1,4,12846,11.92,763
PTE_6,PTE_6_2,5,1639,1.52,707
PTE_6,PTE_6_3,6,1583,1.47,719
PTE_6,PTE_6_7,7,1455,1.35,709
PTE_6,PTE_6_6,8,1021,0.95,701
PTE_6,PTE_6_9,9,805,0.75,762
PTE_6,PTE_6_10,10,198,0.18,712
PTE_6,PTE_6_11,11,160,0.15,721
PTE_6,PTE_6_12,12,150,0.14,769
PTE_7,PTE_7_7,1,36227,33.75,726
PTE_7,PTE_7_2,2,30272,28.2,709
PTE_7,PTE_7_1,3,29997,27.94,705
PTE_7,PTE_7_9,4,7111,6.62,763
PTE_7,PTE_7_8,5,1005,0.94,743
PTE_7,PTE_7_4,6,650,0.61,701
PTE_7,PTE_7_5,7,617,0.57,712
PTE_7,PTE_7_3,8,600,0.56,719
PTE_7,PTE_7_6,9,489,0.46,762
PTE_7,PTE_7_11,10,292,0.27,769
PTE_7,PTE_7_10,11,83,0.08,737
PTN_1,PTN_1_5,1,14452,20.55,740
PTN_1,PTN_1_4,2,12770,18.16,709
PTN_1,PTN_1_6,3,12363,17.58,743
PTN_1,PTN_1_8,4,12328,17.53,701
PTN_1,PTN_1_10,5,10132,14.41,726
PTN_1,PTN_1_7,6,3370,4.79,763
PTN_1,PTN_1_11,7,1960,2.79,769
PTN_1,PTN_1_1,8,1333,1.9,705
PTN_1,PTN_1_3,9,719,1.02,747
PTN_1,PTN_1_2,10,285,0.41,719
PTN_1,PTN_1_9,11,249,0.35,762
PTN_1,PTN_1_14,12,122,0.17,786
PTN_1,PTN_1_15,13,93,0.13,761
PTN_1,PTN_1_12,14,70,0.1,721
PTN_1,PTN_1_13,15,72,0.1,733
PTN_2,PTN_2_4,1,23483,29.38,743
PTN_2,PTN_2_3,2,14833,18.56,709
PTN_2,PTN_2_5,3,13268,16.6,740
PTN_2,PTN_2_8,4,11122,13.91,763
PTN_2,PTN_2_9,5,6679,8.36,701
PTN_2,PTN_2_1,6,5979,7.48,726
PTN_2,PTN_2_11,7,2134,2.67,712
PTN_2,PTN_2_7,8,728,0.91,705
PTN_2,PTN_2_2,9,472,0.59,747
PTN_2,PTN_2_6,10,349,0.44,762
PTN_2,PTN_2_14,11,252,0.32,786
PTN_2,PTN_2_13,12,197,0.25,719
PTN_2,PTN_2_10,13,135,0.17,733
PTN_2,PTN_2_12,14,121,0.15,721
PTN_2,PTN_2_15,15,117,0.15,742
PTN_2,PTN_2_16,16,67,0.08,761
PTN_3,PTN_3_2,1,23636,34.91,740
PTN_3,PTN_3_9,2,20294,29.97,743
PTN_3,PTN_3_7,3,12478,18.43,701
PTN_3,PTN_3_3,4,4546,6.71,726
PTN_3,PTN_3_11,5,2811,4.15,733
PTN_3,PTN_3_5,6,812,1.2,763
PTN_3,PTN_3_1,8,794,1.17,709
PTN_3,PTN_3_8,8,750,1.11,747
PTN_3,PTN_3_6,9,603,0.89,762
PTN_3,PTN_3_4,10,551,0.81,705
PTN_3,PTN_3_12,11,229,0.34,769
PTN_3,PTN_3_10,12,124,0.18,719
PTN_3,PTN_3_13,13,79,0.12,721
PTN_4,PTN_4_6,1,21556,26.88,701
PTN_4,PTN_4_5,2,19360,24.15,763
PTN_4,PTN_4_1,3,14095,17.58,709
PTN_4,PTN_4_7,4,13895,17.33,740
PTN_4,PTN_4_2,5,4558,5.68,726
PTN_4,PTN_4_11,6,2764,3.45,712
PTN_4,PTN_4_4,7,1595,1.99,743
PTN_4,PTN_4_8,8,838,1.05,747
PTN_4,PTN_4_3,9,641,0.8,705
PTN_4,PTN_4_16,10,170,0.21,761
PTN_4,PTN_4_15,11,166,0.21,786
PTN_4,PTN_4_12,12,148,0.18,721
PTN_4,PTN_4_9,13,126,0.16,762
PTN_4,PTN_4_13,14,119,0.15,719
PTN_4,PTN_4_10,15,84,0.1,769
PTN_4,PTN_4_14,16,66,0.08,742
PTN_5,PTN_5_6,1,37068,49.76,740
PTN_5,PTN_5_2,2,26544,35.63,743
PTN_5,PTN_5_7,3,4539,6.09,726
PTN_5,PTN_5_11,4,3239,4.35,742
PTN_5,PTN_5_3,5,771,1.03,705
PTN_5,PTN_5_1,6,939,1.26,709
PTN_5,PTN_5_5,7,681,0.91,763
PTN_5,PTN_5_4,8,365,0.49,701
PTN_5,PTN_5_9,9,135,0.18,769
PTN_5,PTN_5_8,10,117,0.16,719
PTN_5,PTN_5_10,11,97,0.13,712
PYO_1,PYO_1_6,1,53963,57.31,743
PYO_1,PYO_1_2,2,27862,29.59,726
PYO_1,PYO_1_5,3,8804,9.35,705
PYO_1,PYO_1_7,4,1881,2,763
PYO_1,PYO_1_1,5,718,0.76,701
PYO_1,PYO_1_4,6,473,0.5,719
PYO_1,PYO_1_3,7,458,0.49,709
PYO_1,PYO_1_8,8,0,0,737
PYO_2,PYO_2_6,1,32779,35.83,743
PYO_2,PYO_2_4,2,30405,33.23,705
PYO_2,PYO_2_2,3,25904,28.31,726
PYO_2,PYO_2_7,4,1249,1.37,763
PYO_2,PYO_2_3,5,574,0.63,701
PYO_2,PYO_2_1,6,447,0.49,709
PYO_2,PYO_2_8,7,136,0.15,737
PYO_2,PYO_2_5,8,0,0,719
PYO_3,PYO_3_6,1,34720,36.3,743
PYO_3,PYO_3_7,2,23624,24.7,705
PYO_3,PYO_3_8,3,17982,18.8,763
PYO_3,PYO_3_4,4,16921,17.69,726
PYO_3,PYO_3_2,5,666,0.7,762
PYO_3,PYO_3_3,6,470,0.49,719
PYO_3,PYO_3_5,7,441,0.46,709
PYO_3,PYO_3_1,8,429,0.45,701
PYO_3,PYO_3_9,9,390,0.41,737
RBR_1,RBR_1_1,1,52941,51.94,763
RBR_1,RBR_1_6,2,29646,29.08,726
RBR_1,RBR_1_4,3,14372,14.1,705
RBR_1,RBR_1_5,4,1446,1.42,701
RBR_1,RBR_1_9,5,1403,1.38,709
RBR_1,RBR_1_2,6,649,0.64,743
RBR_1,RBR_1_3,7,628,0.62,719
RBR_1,RBR_1_7,8,364,0.36,706
RBR_1,RBR_1_10,9,248,0.24,769
RBR_1,RBR_1_8,10,238,0.23,742
RBR_2,RBR_2_6,1,41807,43.55,743
RBR_2,RBR_2_5,2,27403,28.55,726
RBR_2,RBR_2_8,3,13778,14.35,705
RBR_2,RBR_2_4,4,6496,6.77,763
RBR_2,RBR_2_3,5,2035,2.12,701
RBR_2,RBR_2_2,6,1430,1.49,709
RBR_2,RBR_2_1,7,1289,1.34,719
RBR_2,RBR_2_7,8,842,0.88,769
RBR_2,RBR_2_9,9,522,0.54,774
RBR_2,RBR_2_11,10,258,0.27,742
RBR_2,RBR_2_10,11,133,0.14,738
RBR_3,RBR_3_4,1,49262,43.9,743
RBR_3,RBR_3_1,2,26114,23.27,709
RBR_3,RBR_3_8,3,20781,18.52,726
RBR_3,RBR_3_3,4,7848,6.99,705
RBR_3,RBR_3_2,5,5357,4.77,763
RBR_3,RBR_3_7,6,1288,1.15,701
RBR_3,RBR_3_6,7,535,0.48,719
RBR_3,RBR_3_9,8,378,0.34,738
RBR_3,RBR_3_11,9,305,0.27,742
RBR_3,RBR_3_5,10,237,0.21,739
RBR_3,RBR_3_10,11,114,0.1,769
RBR_4,RBR_4_3,1,54815,49.43,763
RBR_4,RBR_4_4,2,22089,19.92,701
RBR_4,RBR_4_6,3,19982,18.02,726
RBR_4,RBR_4_7,4,12129,10.94,705
RBR_4,RBR_4_2,5,551,0.5,743
RBR_4,RBR_4_1,6,413,0.37,709
RBR_4,RBR_4_9,7,268,0.24,719
RBR_4,RBR_4_8,8,227,0.2,762
RBR_4,RBR_4_5,9,188,0.17,733
RBR_4,RBR_4_10,10,136,0.12,769
RBR_4,RBR_4_11,11,105,0.09,706
RBR_5,RBR_5_3,1,44253,40.23,743
RBR_5,RBR_5_1,2,38284,34.8,709
RBR_5,RBR_5_10,3,17095,15.54,726
RBR_5,RBR_5_8,4,6179,5.62,705
RBR_5,RBR_5_7,5,2298,2.09,763
RBR_5,RBR_5_2,6,783,0.71,701
RBR_5,RBR_5_9,7,269,0.24,769
RBR_5,RBR_5_5,8,247,0.22,719
RBR_5,RBR_5_11,9,231,0.21,742
RBR_5,RBR_5_4,10,223,0.2,706
RBR_5,RBR_5_6,11,143,0.13,762
RET_1,RET_1_9,1,40436,43.08,707
RET_1,RET_1_3,2,32318,34.43,705
RET_1,RET_1_10,3,16306,17.37,726
RET_1,RET_1_7,4,1087,1.16,763
RET_1,RET_1_2,5,1029,1.1,743
